lr,lora_r,lora_alpha,epochs,weight_decay,adam_beta1,adam_beta2,best_val_acc,best_val_loss,best_iteration,last_val_acc,last_val_loss,last_iteration,metrics_dir,status
3e-05,32,8.0,3,0.1,0.9,0.999,0.8761,0.2968,6312,0.8761,0.2968,6312,distilbert_autogrid/results/lr_3p0000e-05_r32_a8_ep3_wd_1p0000e-01,ok
3e-05,32,8.0,3,0.01,0.9,0.999,0.875,0.2944,6312,0.875,0.2944,6312,distilbert_autogrid/results/lr_3p0000e-05_r32_a8_ep3_wd_1p0000e-02,ok
3e-05,64,16.0,3,0.01,0.9,0.999,0.875,0.2955,4208,0.8739,0.2898,6312,distilbert_autogrid/results/lr_3p0000e-05_r64_a16_ep3_wd_1p0000e-02,ok
3e-05,128,8.0,3,0.1,0.9,0.999,0.8739,0.2985,4208,0.8704,0.2962,6312,distilbert_autogrid/results/lr_3p0000e-05_r128_a8_ep3_wd_1p0000e-01,ok
3e-05,16,8.0,3,0.0,0.9,0.999,0.8739,0.2975,6312,0.8739,0.2975,6312,distilbert_autogrid/results/lr_3p0000e-05_r16_a8_ep3_wd_0p0000e00,ok
3e-05,8,8.0,3,0.0,0.9,0.999,0.8739,0.3006,4208,0.8739,0.2936,6312,distilbert_autogrid/results/lr_3p0000e-05_r8_a8_ep3_wd_0p0000e00,ok
3e-05,128,8.0,3,0.01,0.9,0.999,0.8727,0.2923,6312,0.8727,0.2923,6312,distilbert_autogrid/results/lr_3p0000e-05_r128_a8_ep3_wd_1p0000e-02,ok
3e-05,64,8.0,3,0.0,0.9,0.999,0.8727,0.2944,6312,0.8727,0.2944,6312,distilbert_autogrid/results/lr_3p0000e-05_r64_a8_ep3_wd_0p0000e00,ok
3e-05,64,8.0,3,0.1,0.9,0.999,0.8727,0.2941,6312,0.8727,0.2941,6312,distilbert_autogrid/results/lr_3p0000e-05_r64_a8_ep3_wd_1p0000e-01,ok
3e-05,64,8.0,3,0.01,0.9,0.999,0.8716,0.2975,6312,0.8716,0.2975,6312,distilbert_autogrid/results/lr_3p0000e-05_r64_a8_ep3_wd_1p0000e-02,ok
3e-05,8,8.0,3,0.01,0.9,0.999,0.8716,0.295,6312,0.8716,0.295,6312,distilbert_autogrid/results/lr_3p0000e-05_r8_a8_ep3_wd_1p0000e-02,ok
3e-05,8,8.0,3,0.1,0.9,0.999,0.8693,0.2993,6312,0.8693,0.2993,6312,distilbert_autogrid/results/lr_3p0000e-05_r8_a8_ep3_wd_1p0000e-01,ok
3e-06,8,128.0,3,0.01,0.9,0.999,0.8601,0.3416,6312,0.8601,0.3416,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a128_ep3_wd_1p0000e-02,ok
3e-06,8,128.0,3,0.0,0.9,0.999,0.8544,0.3467,6312,0.8544,0.3467,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a128_ep3_wd_0p0000e00,ok
3e-06,8,128.0,3,0.1,0.9,0.999,0.8452,0.3465,6312,0.8452,0.3465,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a128_ep3_wd_1p0000e-01,ok
3e-06,8,64.0,3,0.0,0.9,0.999,0.8314,0.3871,4208,0.8303,0.3774,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a64_ep3_wd_0p0000e00,ok
3e-06,8,64.0,3,0.01,0.9,0.999,0.8314,0.3911,6312,0.8314,0.3911,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a64_ep3_wd_1p0000e-02,ok
3e-06,8,32.0,3,0.0,0.9,0.999,0.8268,0.4008,6312,0.8268,0.4008,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a32_ep3_wd_0p0000e00,ok
3e-06,8,32.0,3,0.01,0.9,0.999,0.8268,0.4481,6312,0.8268,0.4481,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a32_ep3_wd_1p0000e-02,ok
3e-06,8,64.0,3,0.1,0.9,0.999,0.8257,0.3881,6312,0.8257,0.3881,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a64_ep3_wd_1p0000e-01,ok
3e-06,16,16.0,3,0.01,0.9,0.999,0.8234,0.4398,6312,0.8234,0.4398,6312,distilbert_autogrid/results/lr_3p0000e-06_r16_a16_ep3_wd_1p0000e-02,ok
3e-06,8,32.0,3,0.1,0.9,0.999,0.8222,0.4013,6312,0.8222,0.4013,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a32_ep3_wd_1p0000e-01,ok
3e-06,8,16.0,3,0.1,0.9,0.999,0.8188,0.5294,4208,0.8188,0.4838,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a16_ep3_wd_1p0000e-01,ok
3e-06,16,16.0,3,0.1,0.9,0.999,0.8073,0.5272,6312,0.8073,0.5272,6312,distilbert_autogrid/results/lr_3p0000e-06_r16_a16_ep3_wd_1p0000e-01,ok
3e-06,16,16.0,3,0.0,0.9,0.999,0.7947,0.547,6312,0.7947,0.547,6312,distilbert_autogrid/results/lr_3p0000e-06_r16_a16_ep3_wd_0p0000e00,ok
3e-06,8,16.0,3,0.01,0.9,0.999,0.7878,0.5349,6312,0.7878,0.5349,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a16_ep3_wd_1p0000e-02,ok
0.003,8,8.0,3,0.1,0.9,0.999,0.7867,0.4459,6312,0.7867,0.4459,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a8_ep3_wd_1p0000e-01,ok
3e-06,8,16.0,3,0.0,0.9,0.999,0.7603,0.5737,6312,0.7603,0.5737,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a16_ep3_wd_0p0000e00,ok
0.003,8,8.0,3,0.0,0.9,0.999,0.7282,0.6254,2104,0.7041,0.62,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a8_ep3_wd_0p0000e00,ok
0.003,16,8.0,3,0.01,0.9,0.999,0.7248,0.5968,2104,0.6984,0.6402,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a8_ep3_wd_1p0000e-02,ok
0.003,16,8.0,3,0.1,0.9,0.999,0.7213,0.59,2104,0.7018,0.5497,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a8_ep3_wd_1p0000e-01,ok
0.003,8,8.0,3,0.01,0.9,0.999,0.7076,0.59,2104,0.6892,0.5965,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a8_ep3_wd_1p0000e-02,ok
0.003,32,8.0,3,0.1,0.9,0.999,0.6686,0.6187,2104,0.5092,0.7001,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a8_ep3_wd_1p0000e-01,ok
0.003,32,8.0,3,0.0,0.9,0.999,0.6674,0.6364,2104,0.5378,0.6999,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a8_ep3_wd_0p0000e00,ok
3e-06,16,8.0,3,0.0,0.9,0.999,0.6353,0.6136,6312,0.6353,0.6136,6312,distilbert_autogrid/results/lr_3p0000e-06_r16_a8_ep3_wd_0p0000e00,ok
0.003,64,8.0,3,0.1,0.9,0.999,0.6319,0.6694,6312,0.6319,0.6694,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a8_ep3_wd_1p0000e-01,ok
3e-06,16,8.0,3,0.01,0.9,0.999,0.6284,0.6178,6312,0.6284,0.6178,6312,distilbert_autogrid/results/lr_3p0000e-06_r16_a8_ep3_wd_1p0000e-02,ok
0.003,8,16.0,3,0.0,0.9,0.999,0.5826,0.6811,6312,0.5826,0.6811,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a16_ep3_wd_0p0000e00,ok
0.003,64,8.0,3,0.0,0.9,0.999,0.5814,0.7059,2104,0.5344,0.6782,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a8_ep3_wd_0p0000e00,ok
3e-06,16,8.0,3,0.1,0.9,0.999,0.5631,0.6284,6312,0.5631,0.6284,6312,distilbert_autogrid/results/lr_3p0000e-06_r16_a8_ep3_wd_1p0000e-01,ok
3e-06,8,8.0,3,0.01,0.9,0.999,0.5619,0.6799,2104,0.5229,0.6426,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a8_ep3_wd_1p0000e-02,ok
0.003,32,16.0,3,0.0,0.9,0.999,0.5539,0.6873,2104,0.5092,0.699,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a16_ep3_wd_0p0000e00,ok
3e-06,8,8.0,3,0.0,0.9,0.999,0.5539,0.6237,6312,0.5539,0.6237,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a8_ep3_wd_0p0000e00,ok
0.003,64,8.0,3,0.01,0.9,0.999,0.5413,0.6766,2104,0.5092,0.6982,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a8_ep3_wd_1p0000e-02,ok
0.003,128,16.0,3,0.0,0.9,0.999,0.539,0.6945,2104,0.5092,0.6948,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a16_ep3_wd_0p0000e00,ok
3e-06,8,8.0,3,0.1,0.9,0.999,0.5275,0.6276,6312,0.5275,0.6276,6312,distilbert_autogrid/results/lr_3p0000e-06_r8_a8_ep3_wd_1p0000e-01,ok
0.003,128,16.0,3,0.01,0.9,0.999,0.5149,0.6944,2104,0.5092,0.699,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a16_ep3_wd_1p0000e-02,ok
0.003,64,32.0,3,0.0,0.9,0.999,0.5138,0.7009,4208,0.5115,0.6992,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a32_ep3_wd_0p0000e00,ok
0.003,128,8.0,3,0.1,0.9,0.999,0.5126,0.6936,6312,0.5126,0.6936,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a8_ep3_wd_1p0000e-01,ok
0.003,16,128.0,3,0.1,0.9,0.999,0.5103,0.7024,2104,0.5092,0.6984,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a128_ep3_wd_1p0000e-01,ok
0.003,64,16.0,3,0.1,0.9,0.999,0.5103,0.6935,2104,0.5092,0.6986,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a16_ep3_wd_1p0000e-01,ok
0.003,128,128.0,3,0.0,0.9,0.999,0.5092,0.6957,2104,0.5092,0.6978,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a128_ep3_wd_0p0000e00,ok
0.003,128,128.0,3,0.1,0.9,0.999,0.5092,0.6974,2104,0.5092,0.6995,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a128_ep3_wd_1p0000e-01,ok
0.003,128,128.0,3,0.01,0.9,0.999,0.5092,0.6981,2104,0.5092,0.6982,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a128_ep3_wd_1p0000e-02,ok
0.003,128,16.0,3,0.1,0.9,0.999,0.5092,0.6961,2104,0.5092,0.6971,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a16_ep3_wd_1p0000e-01,ok
0.003,128,32.0,3,0.0,0.9,0.999,0.5092,0.7032,2104,0.5092,0.6979,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a32_ep3_wd_0p0000e00,ok
0.003,128,32.0,3,0.1,0.9,0.999,0.5092,0.6974,2104,0.5092,0.7003,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a32_ep3_wd_1p0000e-01,ok
0.003,128,32.0,3,0.01,0.9,0.999,0.5092,0.6954,2104,0.5092,0.6988,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a32_ep3_wd_1p0000e-02,ok
0.003,128,64.0,3,0.0,0.9,0.999,0.5092,0.6963,2104,0.5092,0.6988,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a64_ep3_wd_0p0000e00,ok
0.003,128,64.0,3,0.1,0.9,0.999,0.5092,0.7087,2104,0.5092,0.6984,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a64_ep3_wd_1p0000e-01,ok
0.003,128,64.0,3,0.01,0.9,0.999,0.5092,0.6941,2104,0.5092,0.6984,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a64_ep3_wd_1p0000e-02,ok
0.003,128,8.0,3,0.0,0.9,0.999,0.5092,0.696,2104,0.5092,0.6974,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a8_ep3_wd_0p0000e00,ok
0.003,128,8.0,3,0.01,0.9,0.999,0.5092,0.6965,2104,0.5092,0.6991,6312,distilbert_autogrid/results/lr_3p0000e-03_r128_a8_ep3_wd_1p0000e-02,ok
0.003,16,128.0,3,0.0,0.9,0.999,0.5092,0.6957,2104,0.5092,0.6992,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a128_ep3_wd_0p0000e00,ok
0.003,16,128.0,3,0.01,0.9,0.999,0.5092,0.6972,2104,0.5092,0.6984,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a128_ep3_wd_1p0000e-02,ok
0.003,16,16.0,3,0.0,0.9,0.999,0.5092,0.7085,2104,0.5092,0.6983,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a16_ep3_wd_0p0000e00,ok
0.003,16,16.0,3,0.1,0.9,0.999,0.5092,0.6937,2104,0.5092,0.6982,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a16_ep3_wd_1p0000e-01,ok
0.003,16,16.0,3,0.01,0.9,0.999,0.5092,0.6886,2104,0.5092,0.6992,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a16_ep3_wd_1p0000e-02,ok
0.003,16,32.0,3,0.0,0.9,0.999,0.5092,0.6932,2104,0.5092,0.6963,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a32_ep3_wd_0p0000e00,ok
0.003,16,32.0,3,0.1,0.9,0.999,0.5092,0.7009,2104,0.5092,0.7002,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a32_ep3_wd_1p0000e-01,ok
0.003,16,32.0,3,0.01,0.9,0.999,0.5092,0.6968,2104,0.5092,0.6972,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a32_ep3_wd_1p0000e-02,ok
0.003,16,64.0,3,0.0,0.9,0.999,0.5092,0.7009,2104,0.5092,0.699,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a64_ep3_wd_0p0000e00,ok
0.003,16,64.0,3,0.1,0.9,0.999,0.5092,0.6967,2104,0.5092,0.6972,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a64_ep3_wd_1p0000e-01,ok
0.003,16,64.0,3,0.01,0.9,0.999,0.5092,0.6952,2104,0.5092,0.7077,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a64_ep3_wd_1p0000e-02,ok
0.003,16,8.0,3,0.0,0.9,0.999,0.5092,0.6965,4208,0.5092,0.6965,6312,distilbert_autogrid/results/lr_3p0000e-03_r16_a8_ep3_wd_0p0000e00,ok
0.003,32,128.0,3,0.0,0.9,0.999,0.5092,0.6969,2104,0.5092,0.6983,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a128_ep3_wd_0p0000e00,ok
0.003,32,128.0,3,0.1,0.9,0.999,0.5092,0.6973,2104,0.5092,0.6973,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a128_ep3_wd_1p0000e-01,ok
0.003,32,128.0,3,0.01,0.9,0.999,0.5092,0.7023,4208,0.5092,0.6971,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a128_ep3_wd_1p0000e-02,ok
0.003,32,16.0,3,0.1,0.9,0.999,0.5092,0.6962,2104,0.5092,0.6956,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a16_ep3_wd_1p0000e-01,ok
0.003,32,16.0,3,0.01,0.9,0.999,0.5092,0.6959,2104,0.5092,0.6974,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a16_ep3_wd_1p0000e-02,ok
0.003,32,32.0,3,0.0,0.9,0.999,0.5092,0.7009,2104,0.5092,0.6981,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a32_ep3_wd_0p0000e00,ok
0.003,32,32.0,3,0.1,0.9,0.999,0.5092,0.7029,2104,0.5092,0.6995,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a32_ep3_wd_1p0000e-01,ok
0.003,32,32.0,3,0.01,0.9,0.999,0.5092,0.6942,2104,0.5092,0.6987,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a32_ep3_wd_1p0000e-02,ok
0.003,32,64.0,3,0.0,0.9,0.999,0.5092,0.7011,2104,0.5092,0.6974,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a64_ep3_wd_0p0000e00,ok
0.003,32,64.0,3,0.1,0.9,0.999,0.5092,0.6979,2104,0.5092,0.698,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a64_ep3_wd_1p0000e-01,ok
0.003,32,64.0,3,0.01,0.9,0.999,0.5092,0.6972,2104,0.5092,0.699,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a64_ep3_wd_1p0000e-02,ok
0.003,32,8.0,3,0.01,0.9,0.999,0.5092,0.698,2104,0.5092,0.6985,6312,distilbert_autogrid/results/lr_3p0000e-03_r32_a8_ep3_wd_1p0000e-02,ok
0.003,64,128.0,3,0.0,0.9,0.999,0.5092,0.695,2104,0.5092,0.6993,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a128_ep3_wd_0p0000e00,ok
0.003,64,128.0,3,0.1,0.9,0.999,0.5092,0.6967,2104,0.5092,0.697,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a128_ep3_wd_1p0000e-01,ok
0.003,64,128.0,3,0.01,0.9,0.999,0.5092,0.7107,2104,0.5092,0.6973,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a128_ep3_wd_1p0000e-02,ok
0.003,64,16.0,3,0.0,0.9,0.999,0.5092,0.6988,2104,0.5092,0.703,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a16_ep3_wd_0p0000e00,ok
0.003,64,16.0,3,0.01,0.9,0.999,0.5092,0.6997,2104,0.5092,0.6985,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a16_ep3_wd_1p0000e-02,ok
0.003,64,32.0,3,0.1,0.9,0.999,0.5092,0.6989,2104,0.5092,0.7001,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a32_ep3_wd_1p0000e-01,ok
0.003,64,32.0,3,0.01,0.9,0.999,0.5092,0.6962,2104,0.5092,0.7,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a32_ep3_wd_1p0000e-02,ok
0.003,64,64.0,3,0.0,0.9,0.999,0.5092,0.7014,2104,0.5092,0.7127,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a64_ep3_wd_0p0000e00,ok
0.003,64,64.0,3,0.1,0.9,0.999,0.5092,0.7091,2104,0.5092,0.699,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a64_ep3_wd_1p0000e-01,ok
0.003,64,64.0,3,0.01,0.9,0.999,0.5092,0.6959,2104,0.5092,0.6992,6312,distilbert_autogrid/results/lr_3p0000e-03_r64_a64_ep3_wd_1p0000e-02,ok
0.003,8,128.0,3,0.0,0.9,0.999,0.5092,0.6971,2104,0.5092,0.699,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a128_ep3_wd_0p0000e00,ok
0.003,8,128.0,3,0.1,0.9,0.999,0.5092,0.7,2104,0.5092,0.6994,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a128_ep3_wd_1p0000e-01,ok
0.003,8,128.0,3,0.01,0.9,0.999,0.5092,0.6961,2104,0.5092,0.6983,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a128_ep3_wd_1p0000e-02,ok
0.003,8,16.0,3,0.1,0.9,0.999,0.5092,0.6991,2104,0.5092,0.6984,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a16_ep3_wd_1p0000e-01,ok
0.003,8,16.0,3,0.01,0.9,0.999,0.5092,0.6989,2104,0.5092,0.6918,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a16_ep3_wd_1p0000e-02,ok
0.003,8,32.0,3,0.0,0.9,0.999,0.5092,0.7013,2104,0.5092,0.6996,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a32_ep3_wd_0p0000e00,ok
0.003,8,32.0,3,0.1,0.9,0.999,0.5092,0.6933,2104,0.5092,0.6971,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a32_ep3_wd_1p0000e-01,ok
0.003,8,32.0,3,0.01,0.9,0.999,0.5092,0.6987,2104,0.5092,0.6981,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a32_ep3_wd_1p0000e-02,ok
0.003,8,64.0,3,0.0,0.9,0.999,0.5092,0.6941,2104,0.5092,0.6983,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a64_ep3_wd_0p0000e00,ok
0.003,8,64.0,3,0.1,0.9,0.999,0.5092,0.7021,2104,0.5092,0.699,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a64_ep3_wd_1p0000e-01,ok
0.003,8,64.0,3,0.01,0.9,0.999,0.5092,0.6946,2104,0.5092,0.6995,6312,distilbert_autogrid/results/lr_3p0000e-03_r8_a64_ep3_wd_1p0000e-02,ok
